,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,NONE,PDT,PRP,RB,RBR,RBS,RP,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,score,sentenceNumber,wordNumber
694,3,0,16,0,11,4,0,0,6,19,1,0,5,0,0,13,2,0,0,0,5,11,0,5,0,2,9,1,0,3,5.208955223880597,1,1,2,8,67
695,4,0,12,0,7,6,0,0,0,13,2,0,6,0,1,11,2,0,0,1,2,3,4,3,2,7,1,0,0,7,5.2,1,2,1,4,45
696,3,0,17,1,8,6,0,0,1,18,6,0,3,0,0,4,6,0,0,2,4,6,1,3,1,0,8,1,0,1,5.620689655172414,0,3,2,6,58
697,6,0,18,0,17,11,0,1,2,25,5,0,5,0,0,13,3,0,0,0,6,6,1,8,0,0,7,1,0,1,5.779220779220779,0,5,3,7,77
698,4,0,11,0,3,1,0,0,2,13,0,0,4,0,0,4,7,0,0,0,3,5,0,2,0,4,2,0,0,2,4.948717948717949,0,0,1,4,39
699,5,0,15,0,9,1,1,0,2,22,2,0,0,0,0,4,4,0,0,0,2,4,3,2,0,0,4,1,0,2,5.266666666666667,1,1,0,4,45
700,2,0,7,0,9,0,0,0,1,6,0,0,0,0,0,7,1,0,0,0,1,2,2,0,1,2,3,0,0,1,4.882352941176471,1,2,0,3,17
701,2,0,13,0,10,0,0,0,0,14,3,0,0,0,0,2,5,0,0,2,1,1,4,1,0,0,5,0,0,1,5.444444444444445,1,4,1,2,36
702,7,1,22,0,19,9,1,0,0,36,7,0,8,0,0,14,8,0,0,1,4,3,12,3,3,0,6,4,1,1,5.589473684210526,2,9,3,9,95
703,1,0,4,0,3,0,0,0,1,6,0,0,0,0,0,3,2,0,0,0,2,3,0,0,0,0,3,0,0,1,4.6875,0,1,0,2,16
704,6,0,10,0,16,9,0,0,7,18,3,0,3,0,0,19,9,0,0,0,5,13,7,2,5,0,8,1,0,2,5.0,1,2,3,7,81
705,7,0,19,0,15,2,0,0,5,20,1,0,1,0,0,12,6,0,0,0,3,10,1,2,0,1,9,1,0,1,4.758620689655173,1,1,2,5,58
706,10,0,14,0,25,7,0,0,5,27,5,0,10,0,0,20,11,1,0,0,4,8,4,6,1,3,8,2,0,2,5.26,1,8,3,7,100
707,1,0,10,0,8,1,1,1,3,16,1,0,1,0,0,5,6,0,0,0,2,5,3,3,0,0,1,0,0,2,5.54054054054054,1,1,1,4,37
708,2,0,14,0,15,4,0,0,3,16,3,0,2,0,0,12,2,0,0,1,3,5,1,3,0,3,6,0,0,0,4.901960784313726,0,4,2,6,51
709,7,0,21,2,20,2,0,0,3,34,5,0,2,0,0,18,11,0,0,0,2,4,11,2,5,1,7,2,0,5,5.705882352941177,2,7,2,8,85
710,0,1,13,0,9,1,0,0,0,8,3,0,4,0,0,8,5,0,0,0,3,2,3,3,0,0,3,0,0,1,5.529411764705882,1,4,1,4,34
711,2,0,15,0,8,4,0,0,2,14,9,0,2,0,0,8,8,0,0,0,4,3,2,2,2,2,5,0,0,2,5.413793103448276,0,3,2,7,58
712,2,0,1,0,1,2,0,0,0,5,2,0,0,0,0,2,0,0,1,0,0,0,1,4,0,2,3,0,0,0,5.5,0,4,0,2,16
713,5,0,18,0,16,6,0,0,2,27,8,0,0,0,0,13,8,0,0,0,5,3,8,3,1,2,5,0,0,2,5.578947368421052,0,3,2,7,76
714,0,0,11,0,6,1,0,0,1,13,1,0,0,0,0,4,6,1,0,0,2,2,1,1,0,1,5,0,0,2,5.5588235294117645,0,1,0,2,34
715,1,0,8,0,6,1,0,0,4,12,0,0,2,0,0,8,0,0,0,0,1,4,2,1,1,0,5,0,0,0,5.514285714285714,0,0,1,5,35
716,0,0,3,0,4,0,1,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,5.916666666666667,0,0,0,2,12
717,1,0,8,0,5,0,0,0,1,8,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,0,4,0,0,1,5.411764705882353,0,1,0,2,17
718,1,0,7,0,4,0,0,0,1,7,0,0,1,0,0,4,1,0,0,0,0,2,0,2,0,2,3,0,1,1,5.8,1,0,0,3,20
719,1,0,5,0,3,2,0,0,5,7,2,0,1,0,0,7,7,0,0,0,3,5,1,1,0,2,3,0,0,1,5.675675675675675,0,2,2,5,37
720,1,0,6,0,5,4,0,0,0,8,0,0,0,0,0,5,1,0,0,0,1,0,0,1,0,0,4,0,0,0,4.8,0,0,1,4,20
721,0,0,3,0,3,0,0,0,0,3,0,0,2,0,0,2,2,0,0,0,1,1,0,1,0,0,3,0,0,1,5.583333333333333,0,0,1,1,12
722,3,0,9,0,12,4,0,0,2,22,5,0,1,0,0,9,4,0,0,0,3,4,3,3,0,0,7,0,0,0,5.314814814814815,0,4,2,5,54
723,1,1,16,0,12,5,3,0,1,18,1,0,5,0,0,18,4,0,0,1,2,2,1,0,0,5,12,1,0,1,5.603174603174603,1,2,2,11,63
724,5,0,17,0,11,3,2,0,4,26,3,0,2,0,0,18,10,0,0,0,3,5,1,4,2,2,13,0,1,4,5.48051948051948,0,2,2,8,77
725,4,0,14,0,12,4,0,0,1,23,4,0,3,0,0,6,2,0,0,0,3,3,0,2,2,1,6,0,0,0,6.038461538461538,0,5,2,6,52
726,3,0,10,1,9,8,0,0,0,17,2,0,0,0,0,5,4,0,0,0,2,1,4,0,1,1,0,0,0,0,6.594594594594595,0,2,0,3,37
727,4,0,12,0,8,1,0,0,1,20,3,0,1,0,0,5,6,0,0,0,1,3,1,2,0,0,4,0,0,1,4.926829268292683,0,2,0,3,41
728,1,0,10,0,8,4,0,0,0,15,1,0,1,0,0,4,3,1,0,0,2,2,6,1,1,3,0,0,0,0,5.054054054054054,0,3,1,4,37
729,3,1,40,0,26,12,0,0,4,55,6,0,9,0,0,16,9,0,0,0,11,7,3,4,3,4,13,0,0,2,5.27972027972028,1,4,3,19,143
730,5,0,17,0,14,10,1,0,2,27,15,0,5,0,0,13,3,0,0,0,4,4,4,1,3,0,12,1,0,4,6.071428571428571,0,4,2,11,84
731,3,0,13,0,9,1,0,0,4,22,6,0,0,0,0,13,4,0,0,1,3,7,1,2,5,0,9,0,0,0,5.492063492063492,0,3,1,9,63
732,6,0,14,0,6,3,1,0,3,20,6,0,5,0,0,5,5,1,0,0,8,10,0,0,1,1,8,0,0,0,4.932203389830509,0,12,2,7,59
733,5,0,11,0,11,1,0,0,3,19,5,0,3,0,0,10,11,0,0,0,3,6,0,0,1,3,8,1,0,1,4.689655172413793,0,6,2,5,58
734,2,0,4,0,6,1,0,0,1,7,0,0,0,1,0,8,3,0,0,0,2,2,1,5,1,0,5,0,0,1,5.62962962962963,0,2,1,3,27
735,2,1,16,0,15,5,0,0,0,23,4,0,4,0,0,7,5,0,0,0,4,2,0,4,2,5,6,0,0,1,5.883333333333334,0,3,2,6,60
736,1,0,5,0,6,2,0,0,0,10,2,0,1,0,0,4,6,0,0,0,4,4,4,4,2,0,1,0,0,1,5.636363636363637,0,3,0,2,33
737,2,0,8,0,6,1,0,0,1,13,4,0,1,0,0,3,2,0,0,0,2,2,2,2,0,0,1,0,0,0,5.137931034482759,0,5,1,4,29
738,6,1,20,1,16,8,0,0,1,30,2,0,4,0,0,16,9,0,0,0,2,4,7,3,1,5,9,3,0,3,5.305555555555555,1,3,2,12,72
739,2,0,10,0,9,2,0,0,2,15,0,0,8,0,0,9,5,0,0,0,4,4,1,3,0,0,7,0,3,1,5.3061224489795915,3,1,1,7,49
740,2,0,5,1,7,4,0,0,0,6,6,0,0,0,0,4,1,0,0,0,3,2,1,2,0,1,5,0,0,0,4.774193548387097,0,4,1,6,31
741,6,0,17,0,18,12,1,0,2,25,3,0,8,0,0,11,10,0,0,0,3,6,2,2,3,4,7,1,0,2,5.7,0,5,2,9,90
742,4,0,13,0,30,13,0,0,3,19,10,0,9,0,0,28,11,0,0,0,9,7,9,6,13,3,10,1,0,3,5.0,1,8,3,13,117
743,8,0,12,0,15,11,0,0,3,24,5,1,8,0,0,13,7,2,0,0,10,12,1,5,3,4,9,0,1,1,5.268817204301075,1,10,3,5,93
744,5,1,14,1,11,3,1,0,3,19,3,1,4,0,0,16,11,0,0,0,6,7,5,5,0,2,10,1,0,7,5.123287671232877,2,4,0,7,73
745,5,0,18,0,10,3,2,0,2,22,7,0,2,0,0,10,8,0,0,0,6,6,4,3,2,1,10,0,0,3,5.6231884057971016,0,4,2,6,69
746,2,1,8,0,5,2,1,0,1,8,1,0,5,0,0,3,3,0,1,0,0,1,1,3,0,0,4,1,0,0,5.419354838709677,0,0,1,4,31
747,0,0,6,0,3,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,3,2,4,0,0,0,0,0,0,1,5.571428571428571,0,0,0,3,14
748,4,0,23,0,22,8,0,0,3,37,13,0,7,0,0,12,7,0,0,0,8,7,4,9,0,2,8,1,1,2,5.892156862745098,1,6,2,10,102
749,0,0,1,0,2,0,0,0,1,2,0,0,1,0,0,3,2,0,0,0,0,1,1,2,0,0,1,0,0,1,5.6,0,2,1,2,10
750,6,0,15,0,9,3,0,0,1,20,3,0,3,0,0,10,8,0,0,0,6,6,6,5,1,3,7,0,0,4,6.095238095238095,1,5,2,8,63
751,3,0,10,0,6,0,1,0,2,13,2,0,3,0,0,9,10,0,0,0,5,9,4,0,3,1,3,1,0,2,5.5,0,6,1,5,48
752,4,0,12,0,16,9,1,1,3,18,0,0,7,0,0,20,2,0,0,1,7,9,0,3,0,2,9,2,1,2,4.676470588235294,1,1,2,5,68
753,9,0,25,0,32,20,0,0,2,42,12,0,11,1,0,17,11,0,0,1,12,10,6,2,6,4,12,1,1,0,5.420289855072464,1,8,3,11,138
754,3,0,18,0,15,1,1,0,5,18,4,0,4,0,0,20,3,0,0,0,1,6,1,6,0,2,13,0,0,1,6.083333333333333,0,2,2,14,72
755,3,0,5,0,5,3,0,0,0,5,2,0,0,0,0,3,1,0,0,0,2,3,0,0,0,1,6,0,0,0,5.0,0,2,1,3,21
756,4,0,18,0,13,0,0,0,0,22,3,0,6,0,0,4,1,0,0,0,2,1,5,3,0,1,4,0,0,1,6.148936170212766,1,3,0,7,47
757,3,0,23,0,13,10,0,0,0,20,5,0,3,0,0,7,3,0,0,0,6,2,0,2,0,3,10,0,1,0,4.4375,1,1,2,8,80
758,3,0,6,0,7,1,0,0,1,8,2,0,0,0,0,5,2,0,0,0,2,2,4,1,1,0,2,0,0,0,6.095238095238095,0,4,1,3,21
759,6,1,19,0,20,11,0,0,0,30,8,1,5,1,0,15,8,0,0,0,8,5,13,2,3,2,7,2,1,5,5.63,2,4,3,10,100
760,5,1,20,0,17,6,0,0,1,25,9,0,3,0,0,13,11,0,0,1,3,2,1,10,0,3,14,0,0,5,5.305882352941176,0,7,3,7,85
761,0,0,4,0,3,0,1,0,2,5,1,0,1,0,0,3,1,0,0,0,2,4,0,2,0,1,4,0,0,1,4.043478260869565,0,0,0,2,23
762,10,0,26,0,25,8,1,0,3,28,6,0,4,0,0,27,8,0,0,2,11,13,8,9,2,7,8,2,1,5,5.3,1,6,2,9,100
763,5,0,19,2,16,8,0,0,2,26,7,0,4,0,0,7,6,1,0,0,2,4,3,1,1,0,7,0,1,2,5.6521739130434785,1,3,2,9,69
764,1,0,16,0,14,1,2,0,3,21,2,1,1,0,0,17,4,0,0,1,2,3,5,1,2,3,3,0,1,1,5.446428571428571,2,1,0,9,56
765,3,0,16,0,13,6,0,0,2,20,5,0,8,0,0,12,7,0,0,0,4,7,2,3,1,3,8,0,1,2,5.123287671232877,1,6,2,9,73
766,6,0,10,0,8,5,0,0,2,17,4,0,2,1,0,14,6,0,0,0,5,7,7,9,1,1,6,0,1,3,5.128571428571429,1,4,2,6,70
767,3,0,9,0,8,7,0,0,1,14,3,0,5,0,0,5,1,0,0,0,2,3,0,0,0,1,3,0,0,0,5.611111111111111,0,5,0,3,36
768,0,0,10,0,7,0,0,0,0,11,1,0,1,0,0,4,3,0,0,0,3,3,1,3,0,0,5,0,0,0,6.037037037037037,0,1,1,4,27
769,2,0,4,0,5,1,0,0,1,6,0,0,0,0,0,7,3,0,0,0,1,2,0,0,0,2,6,0,0,2,5.125,0,0,1,2,24
770,1,0,6,0,7,3,0,1,1,7,0,0,0,0,0,7,2,0,0,0,2,4,0,1,0,0,5,0,0,0,5.434782608695652,0,0,1,3,23
771,3,0,4,0,11,3,0,0,0,9,6,0,3,0,0,16,5,1,0,0,4,3,2,4,3,0,13,0,0,2,6.044444444444444,1,9,2,6,45
772,0,0,3,0,2,1,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,1,3,0,0,1,5.4,0,1,0,2,10
773,1,0,8,0,14,4,0,0,1,13,3,0,0,0,0,11,2,0,0,1,4,4,2,2,1,7,4,0,1,1,4.36,2,7,2,6,50
774,2,0,9,0,8,0,0,0,3,10,1,1,1,0,0,5,3,0,0,0,2,6,1,1,0,3,2,1,0,3,4.6,1,1,1,4,40
775,2,0,6,0,9,5,0,0,0,12,0,0,2,0,0,13,4,0,0,1,3,6,5,1,0,1,3,0,0,1,5.0,0,2,2,4,42
776,2,0,5,0,4,2,0,0,1,16,2,0,0,0,0,5,1,0,0,1,6,6,1,1,0,0,6,1,0,0,5.702702702702703,1,5,2,5,37
777,3,1,17,0,11,7,0,0,3,18,3,0,1,0,0,6,7,0,0,1,1,4,2,2,0,2,5,0,0,0,5.375,0,2,2,9,56
778,6,0,12,0,18,6,1,0,2,22,3,0,4,1,0,11,8,0,0,0,9,10,0,5,0,4,8,0,0,2,4.433734939759036,0,1,2,8,83
779,3,1,19,2,14,9,0,2,2,24,2,0,5,0,0,8,5,0,0,0,4,4,0,2,1,3,3,0,0,0,5.6,0,1,0,9,60
780,1,0,11,0,11,2,0,0,2,15,7,0,6,0,0,8,2,0,0,0,4,6,0,2,2,0,7,1,0,2,6.018867924528302,0,4,2,6,53
781,3,0,4,0,6,1,2,0,1,7,2,0,0,0,0,5,0,0,0,0,1,2,0,3,0,0,2,0,0,0,5.428571428571429,0,1,0,3,21
782,2,0,9,0,12,3,1,0,3,11,19,0,9,0,0,17,4,1,0,0,2,4,1,1,4,11,6,0,1,1,5.779220779220779,1,24,1,11,77
783,5,0,20,0,19,7,0,0,1,27,3,0,5,0,0,15,8,0,0,1,5,6,1,5,2,5,19,0,0,4,5.6923076923076925,0,5,3,13,91
784,5,0,10,1,7,3,1,0,0,20,7,0,5,0,0,7,6,0,0,0,7,4,7,1,1,2,3,2,0,1,5.796610169491525,1,6,1,6,59
785,2,0,10,0,11,3,0,0,2,18,4,0,4,0,0,17,6,0,0,1,3,2,3,3,3,2,7,1,0,3,5.203389830508475,1,4,2,5,59
786,0,0,12,0,13,3,0,0,2,19,3,0,2,0,0,9,5,0,0,0,2,3,4,3,0,1,4,1,0,2,5.804347826086956,2,6,1,6,46
787,6,1,14,0,18,6,1,0,7,24,2,0,3,0,0,28,9,0,0,1,7,14,6,6,2,2,9,1,2,3,4.689320388349515,3,4,0,7,103
788,0,1,3,0,1,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,1,2,1,0,0,0,0,0,1,4.666666666666667,1,0,0,2,9
789,2,0,9,0,9,4,0,0,1,10,0,0,5,0,0,8,5,0,0,0,3,4,3,2,0,1,5,0,0,1,4.973684210526316,0,3,1,5,38
790,2,0,4,0,3,1,0,0,0,7,6,1,0,0,0,7,2,0,0,0,1,1,2,0,0,2,1,0,0,0,4.884615384615385,0,4,0,4,26
791,4,0,11,0,11,1,0,0,3,15,0,0,0,0,0,16,2,0,0,1,2,8,2,2,1,2,4,0,0,2,4.764705882352941,1,2,1,2,34
792,3,0,6,0,5,1,1,0,1,9,0,0,1,0,0,6,2,0,0,0,2,3,2,1,1,1,5,0,2,1,5.166666666666667,2,0,1,3,24
793,3,0,13,0,10,4,0,0,3,15,2,0,6,1,0,11,14,0,0,1,4,6,2,3,2,2,6,0,0,1,5.428571428571429,0,4,2,6,70
794,3,0,15,0,19,5,0,0,2,23,6,0,4,0,0,9,6,0,0,0,3,5,5,3,5,1,2,0,0,1,5.453125,0,5,3,6,64
795,7,0,19,0,14,5,0,0,4,32,3,0,2,0,0,29,15,0,0,0,6,7,2,6,2,1,22,0,1,8,5.1683168316831685,1,4,2,10,101
796,4,0,5,0,7,2,0,0,0,17,1,0,2,0,0,12,7,0,0,0,6,6,2,1,0,2,5,1,0,2,4.954545454545454,1,2,1,5,44
797,1,0,9,0,6,1,0,0,4,9,0,0,2,0,0,5,3,0,0,1,0,4,1,0,0,2,2,0,2,0,5.076923076923077,2,1,1,3,26
798,4,0,14,0,8,5,0,0,2,19,0,0,3,0,0,9,4,0,0,0,2,2,8,2,0,2,5,1,0,2,5.377358490566038,0,0,2,5,53
799,1,0,4,0,2,1,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,1,0,2,0,1,2,0,0,0,5.2727272727272725,0,1,0,2,11
800,0,0,6,0,4,0,0,0,0,8,0,0,0,0,0,5,1,0,0,0,4,3,1,0,0,0,3,0,0,0,5.666666666666667,0,0,1,4,18
801,3,0,10,0,12,2,0,0,3,15,0,0,2,0,1,9,4,0,0,0,4,4,2,2,0,3,3,0,0,2,5.475,1,2,1,4,40
802,9,0,16,0,15,1,0,0,3,27,1,0,2,0,0,23,7,0,0,0,1,4,2,4,1,5,14,1,0,4,4.805194805194805,1,1,2,7,77
803,2,0,4,0,1,0,0,0,1,5,2,0,1,0,0,3,4,0,0,0,1,1,1,1,0,1,1,0,0,2,4.823529411764706,0,2,1,1,17
804,6,0,35,0,36,15,0,0,1,59,10,1,11,0,0,23,15,2,0,0,11,8,8,4,3,2,14,0,0,5,5.533783783783784,1,11,3,13,148
805,4,1,21,0,25,13,1,0,3,25,6,0,9,0,2,24,12,0,0,0,2,5,21,5,3,2,1,1,0,5,5.127272727272727,0,4,3,10,110
806,5,0,17,1,14,8,1,0,6,23,11,0,4,0,0,19,13,0,0,0,6,12,4,5,3,1,9,0,0,3,5.559139784946237,0,12,2,11,93
807,0,0,8,0,14,3,0,0,2,15,0,0,0,0,0,16,3,0,0,0,2,4,0,2,0,0,9,0,0,1,5.222222222222222,0,0,1,4,36
808,6,0,23,0,25,16,2,1,5,26,10,0,7,0,0,25,14,0,0,1,17,11,6,3,6,2,16,1,1,4,5.636363636363637,2,7,3,12,121
809,2,0,10,0,8,1,0,0,0,16,4,0,1,0,0,4,4,1,0,0,4,3,3,3,0,2,5,0,0,2,5.756756756756757,2,3,1,4,37
810,1,0,7,0,9,1,1,1,1,6,0,0,3,0,0,9,3,0,0,0,3,2,1,4,0,2,5,0,2,0,4.8,2,2,1,3,30
811,1,1,10,0,5,1,0,0,2,13,3,0,2,0,0,9,1,0,0,0,0,2,0,0,0,3,2,0,0,2,5.363636363636363,0,0,1,7,33
812,0,0,5,0,7,1,1,0,0,10,1,0,0,0,0,5,2,0,0,0,1,1,2,1,0,0,3,0,0,0,6.0,0,1,0,3,21
813,1,0,6,0,5,2,0,0,0,5,1,0,2,0,0,5,0,0,0,0,0,0,6,2,0,1,0,0,0,2,5.75,1,3,0,3,20
814,1,0,9,0,6,1,0,0,1,10,1,0,0,0,0,4,3,0,0,0,0,1,3,3,0,0,2,0,0,1,6.041666666666667,0,1,1,4,24
815,0,0,7,0,6,2,0,0,0,7,0,0,0,0,0,4,2,0,0,0,2,2,0,3,0,1,4,0,1,0,5.2,1,2,1,3,20
816,2,0,11,0,15,4,2,0,1,20,0,0,1,0,0,16,4,0,0,0,1,2,2,5,2,3,11,2,1,3,4.149253731343284,1,2,2,5,67
817,5,0,14,0,10,3,0,0,1,20,10,0,4,0,0,15,7,0,0,0,4,6,12,4,2,2,5,0,1,3,5.64935064935065,0,8,2,8,77
818,1,0,11,0,5,2,0,0,1,15,4,0,2,0,0,6,3,0,0,0,5,6,2,2,0,3,4,0,1,2,4.933333333333334,1,3,1,5,45
819,6,0,12,0,4,4,0,0,3,13,0,0,1,0,0,5,2,0,0,0,0,4,0,3,2,1,3,0,0,1,5.0606060606060606,0,2,1,3,33
820,1,1,8,0,9,1,0,0,0,12,2,0,1,0,0,4,2,0,0,0,5,6,0,2,1,2,7,1,0,0,4.914285714285715,0,2,1,5,35
821,3,0,11,0,12,2,0,0,0,13,0,0,1,0,0,11,2,0,0,1,3,1,10,0,1,2,1,0,1,2,5.372093023255814,2,3,1,6,43
822,2,0,8,0,6,0,0,0,2,10,1,0,2,0,0,3,0,0,0,1,2,4,0,1,0,1,4,0,0,1,5.791666666666667,0,1,1,2,24
823,4,0,10,0,9,5,1,0,3,16,1,0,0,0,0,11,3,0,0,1,4,8,4,1,1,0,4,0,0,0,4.869565217391305,0,2,2,3,46
824,0,0,9,0,6,5,0,0,1,9,0,0,0,0,0,7,4,0,0,0,3,4,0,1,0,2,4,0,0,2,5.275862068965517,0,3,0,4,29
825,0,0,6,0,2,2,1,0,0,9,1,0,1,0,0,2,1,0,0,0,4,2,1,2,1,0,2,0,0,0,5.1,0,5,0,1,20
826,0,0,5,0,3,0,0,0,1,5,2,0,0,0,0,3,1,0,0,0,2,2,1,0,0,0,2,0,0,1,5.833333333333333,0,2,1,2,12
827,1,0,3,0,2,1,0,0,0,1,0,0,3,0,0,4,1,0,0,0,1,1,0,0,0,1,3,0,0,1,5.454545454545454,0,1,1,1,11
828,4,0,10,0,4,1,1,0,3,11,0,0,1,0,0,6,6,1,0,0,3,6,0,2,0,1,7,1,0,3,5.138888888888889,1,0,1,2,36
829,1,0,9,0,9,0,0,0,1,11,1,0,3,0,0,3,2,0,0,1,2,2,0,3,1,2,5,1,0,3,5.28125,0,1,0,4,32
830,1,0,2,0,2,1,0,0,1,1,0,0,0,0,0,5,1,0,0,0,2,3,3,0,0,1,0,0,0,0,5.888888888888889,0,1,0,2,9
831,0,0,5,0,3,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.9473684210526314,0,0,1,2,19
832,5,0,15,0,14,6,0,0,1,22,6,0,1,0,0,17,4,0,0,0,6,5,3,2,0,4,9,0,0,3,4.897058823529412,0,5,2,8,68
833,7,0,18,0,9,10,0,0,1,20,6,0,7,0,0,9,3,0,0,0,8,5,3,4,4,3,9,1,1,2,6.0675675675675675,1,7,2,8,74
834,6,0,22,0,18,1,0,0,2,38,11,0,6,0,0,15,3,0,0,0,11,5,5,5,3,0,11,0,0,5,6.550561797752809,1,6,2,10,89
835,0,0,9,0,8,0,0,0,0,8,3,0,2,0,0,7,0,0,0,0,2,2,6,3,0,2,3,0,0,2,4.823529411764706,2,3,1,4,34
836,1,0,12,0,15,1,1,0,1,11,2,0,1,0,0,4,9,0,0,0,2,4,3,3,0,2,4,0,0,0,5.071428571428571,0,2,2,4,42
837,2,0,2,0,1,1,1,0,1,1,0,0,0,0,0,4,2,0,0,0,1,3,0,1,0,1,2,0,0,1,4.555555555555555,0,0,0,2,9
838,6,1,20,0,19,5,0,0,1,33,11,1,6,0,0,17,11,0,0,2,5,4,12,7,6,3,5,0,0,1,5.475247524752476,0,10,1,11,101
839,3,0,22,2,16,6,0,0,2,25,20,7,5,0,0,10,8,0,0,1,9,8,8,2,2,0,11,0,0,5,5.911764705882353,0,0,2,11,102
840,0,0,1,0,3,1,0,0,1,0,0,0,2,0,0,1,4,0,0,0,0,1,0,0,0,2,0,0,0,0,4.909090909090909,0,1,0,2,11
841,5,1,16,0,20,13,0,0,2,25,6,0,5,0,0,15,6,0,0,0,2,4,2,5,1,2,6,1,0,1,5.1234567901234565,0,2,2,7,81
842,8,0,34,0,23,6,0,0,2,40,2,1,9,0,0,7,7,0,1,1,10,8,6,5,4,6,7,0,2,4,5.91,3,2,2,9,100
843,8,1,18,3,15,6,2,0,5,31,9,0,5,0,0,15,10,0,0,0,9,10,7,4,3,4,12,1,1,3,5.162162162162162,2,6,3,12,111
844,5,0,21,0,12,6,0,0,2,25,9,0,1,0,0,5,5,0,0,0,3,4,6,2,0,0,9,0,0,0,5.2615384615384615,0,10,2,9,65
845,6,1,12,0,8,5,0,0,2,16,7,0,2,0,0,14,16,0,0,1,5,8,4,2,3,0,12,0,0,0,5.054054054054054,0,5,2,8,74
846,2,0,9,0,4,1,0,0,1,14,0,0,3,0,0,6,2,0,0,0,4,4,1,0,1,1,4,2,1,0,5.548387096774194,2,0,1,3,31
847,4,0,15,0,3,0,0,0,4,19,1,0,1,0,1,10,4,0,0,0,4,6,1,1,1,1,12,0,1,1,5.346938775510204,1,3,1,10,49
848,5,0,20,0,11,3,0,0,0,24,4,0,6,0,0,7,4,0,0,0,6,4,4,2,0,0,7,0,0,3,5.426229508196721,2,7,2,14,61
849,6,1,27,0,13,4,0,0,2,31,6,0,2,0,0,4,2,0,0,0,4,6,4,5,4,0,4,1,1,1,6.277777777777778,2,5,3,6,72
850,2,0,8,0,5,1,0,0,1,10,1,0,0,0,0,6,4,0,0,0,1,1,1,1,1,2,4,0,0,2,4.911764705882353,0,1,0,3,34
851,7,1,27,0,17,10,0,0,1,37,4,0,5,0,0,13,8,0,0,0,8,6,3,2,1,0,9,0,0,2,6.177777777777778,0,4,2,7,90
852,4,0,16,0,13,2,0,0,2,22,4,0,1,0,0,7,9,0,0,0,3,3,3,3,1,1,9,0,0,3,5.540983606557377,0,5,1,5,61
853,4,0,8,0,6,7,0,0,1,14,6,0,2,0,0,17,8,0,0,0,6,3,5,3,1,3,8,0,0,2,3.1777777777777776,0,5,1,8,90
854,1,0,15,0,6,2,0,0,0,18,1,0,0,0,0,1,0,0,0,0,4,4,1,1,0,0,4,0,0,2,5.848484848484849,0,3,1,4,33
855,2,0,4,0,7,2,1,0,1,6,0,0,1,0,0,9,4,1,0,0,0,1,1,0,1,1,4,0,0,0,5.45,0,2,1,4,20
856,4,0,10,0,8,3,0,0,2,14,1,0,2,0,0,12,9,0,0,1,4,5,2,5,1,0,4,0,0,0,5.615384615384615,0,5,2,7,52
857,1,0,12,0,11,7,0,0,1,14,2,0,7,0,0,6,7,0,0,0,3,6,2,2,0,4,4,3,1,1,6.25,2,5,3,8,52
858,3,0,21,0,19,7,0,0,3,33,11,0,8,0,0,14,5,0,0,0,9,11,2,3,1,3,12,0,1,2,5.185567010309279,1,10,3,9,97
859,0,0,19,0,14,1,0,0,1,22,2,0,1,0,0,10,1,0,0,0,7,6,6,1,2,2,5,1,0,2,4.981132075471698,1,3,1,5,53
860,5,0,15,0,9,3,0,0,4,23,4,0,0,0,0,22,9,0,0,0,3,5,9,7,2,6,7,0,0,5,5.1375,0,5,2,7,80
861,9,0,43,0,24,11,0,1,10,52,12,1,4,0,0,14,11,0,0,1,6,13,7,3,2,0,12,0,0,2,5.489208633093525,1,5,3,12,139
862,0,0,9,1,6,2,0,0,4,10,2,0,4,0,0,10,4,0,0,0,1,5,3,1,1,0,8,1,0,5,5.333333333333333,2,1,0,7,42
863,3,0,17,0,9,0,0,0,1,24,3,0,1,0,0,6,6,0,0,1,3,3,4,3,0,1,5,0,0,2,5.574074074074074,0,3,1,5,54
864,6,0,15,0,14,2,0,0,2,20,8,0,0,0,0,5,6,1,0,1,6,8,0,3,6,0,12,1,0,1,5.546875,0,7,2,7,64
865,2,0,13,0,13,5,0,0,1,15,1,0,0,0,0,5,5,0,0,0,3,2,3,1,1,1,2,1,1,0,5.378378378378378,1,3,2,3,37
866,2,0,6,0,3,2,0,0,0,7,0,0,1,0,0,9,2,0,0,0,4,4,6,2,0,0,3,0,0,2,4.758620689655173,0,1,1,5,29
867,3,1,17,0,11,1,0,0,1,29,1,0,3,0,0,13,5,0,0,0,4,3,3,2,1,1,10,0,0,2,5.09375,0,2,2,7,64
